order_id,customer_id,order_date,product_category,quantity,unit_price,country
3746,1960,2025-03-03,home,1,790.13,AU
3747,1609,2025-02-09,toys,3,630.71,CA
3748,1661,2025-03-24,apparel,5,472.09,DE
3749,1215,2025-03-13,toys,2,779.35,DE
3750,706,2025-01-17,toys,3,254.72,DE
3751,1569,2025-01-15,grocery,1,863.6,AU
3752,1896,2025-01-19,grocery,2,725.26,AU
3753,170,2025-01-28,books,1,36.78,GB
3754,93,2025-01-20,home,5,599.26,DE
3755,455,2025-03-29,apparel,1,424.09,GB
3756,437,2025-02-16,grocery,3,473.99,CA
3757,691,2025-01-20,grocery,5,59.12,GB
3758,1118,2025-02-25,electronics,4,405.78,AU
3759,1123,2025-01-29,books,3,802.43,AU
3760,1031,2025-01-25,toys,3,871.06,GB
3761,1639,2025-01-30,grocery,3,368.26,CA
3762,1107,2025-01-07,home,3,52.49,DE
3763,1899,2025-02-05,books,1,357.15,DE
3764,1270,2025-02-12,home,1,330.97,DE
3765,327,2025-01-27,toys,2,657.61,US
3766,1217,2025-01-05,toys,3,812.56,GB
3767,220,2025-01-06,grocery,3,658.89,AU
3768,209,2025-01-30,electronics,1,897.11,DE
3769,1596,2025-03-06,grocery,1,542.91,US
3770,292,2025-02-12,home,4,615.36,US
3771,1407,2025-03-31,apparel,2,572.28,DE
3772,1469,2025-03-21,home,2,287.03,GB
3773,1431,2025-01-11,books,2,898.39,US
3774,1366,2025-01-18,apparel,4,811.49,AU
3775,732,2025-01-08,electronics,2,774.63,US
3776,162,2025-02-10,electronics,3,197.06,CA
3777,1857,2025-02-14,books,5,237.36,AU
3778,696,2025-01-05,grocery,3,44.21,DE
3779,205,2025-02-26,books,2,760.84,DE
3780,1219,2025-03-12,electronics,3,638.92,AU
3781,1381,2025-02-16,books,1,822.53,US
3782,99,2025-01-02,grocery,3,861.86,AU
3783,443,2025-02-08,books,1,186.91,AU
3784,243,2025-01-01,home,3,117.81,US
3785,1799,2025-01-28,grocery,1,458.29,GB
3786,132,2025-01-10,toys,3,566.03,US
3787,1957,2025-01-29,books,3,793.04,AU
3788,1827,2025-01-23,toys,3,314.76,CA
3789,1863,2025-02-17,books,5,309.71,US
3790,741,2025-02-19,electronics,1,58.09,DE
3791,1167,2025-03-15,electronics,1,361.01,DE
3792,1932,2025-03-12,electronics,1,494.32,DE
3793,978,2025-02-03,electronics,2,896.51,AU
3794,547,2025-03-30,books,2,646.4,CA
3795,1357,2025-01-25,toys,3,279.54,GB
3796,1766,2025-01-29,electronics,1,356.39,DE
3797,773,2025-01-21,home,3,12.19,CA
3798,1297,2025-02-14,electronics,1,446.43,DE
3799,642,2025-02-02,apparel,4,169.35,US
3800,941,2025-03-10,home,2,525.98,CA
3801,1355,2025-03-15,books,2,200.85,CA
3802,631,2025-02-12,electronics,1,18.62,US
3803,1171,2025-01-06,books,4,755.83,US
3804,730,2025-02-01,electronics,5,502.42,DE
3805,1046,2025-02-02,apparel,1,140.55,US
3806,182,2025-02-19,grocery,4,201.84,CA
3807,1263,2025-01-01,home,3,862.12,DE
3808,685,2025-03-14,toys,5,408.77,AU
3809,1763,2025-01-24,electronics,2,536.1,AU
3810,1580,2025-02-24,home,2,358.73,CA
3811,1953,2025-01-31,grocery,2,718.61,CA
3812,938,2025-02-17,home,5,171.94,GB
3813,947,2025-03-01,electronics,5,117.83,DE
3814,235,2025-01-12,home,2,206.95,AU
3815,13,2025-01-24,apparel,4,631.87,CA
3816,203,2025-03-24,toys,2,65.43,AU
3817,1610,2025-01-16,toys,5,819.32,US
3818,1406,2025-02-16,toys,1,393.18,US
3819,1031,2025-02-25,apparel,5,337.42,AU
3820,1128,2025-01-11,books,5,793.24,AU
3821,1536,2025-03-01,books,4,154.88,US
3822,782,2025-03-13,toys,1,639.39,GB
3823,1879,2025-01-31,grocery,5,690.19,AU
3824,1758,2025-01-28,electronics,5,881.28,AU
3825,1931,2025-01-20,toys,5,434.22,CA
3826,1646,2025-03-07,home,3,865.48,GB
3827,1775,2025-01-07,books,1,895.9,CA
3828,345,2025-03-03,apparel,1,53.3,AU
3829,438,2025-03-20,home,5,119.07,CA
3830,278,2025-03-26,apparel,1,230.5,GB
3831,571,2025-03-04,home,2,659.36,AU
3832,1532,2025-01-15,electronics,4,876.66,GB
3833,1183,2025-03-19,books,2,632.48,CA
3834,1507,2025-03-22,books,1,119.17,CA
3835,104,2025-02-05,books,2,201.01,CA
3836,268,2025-02-26,grocery,3,766.18,CA
3837,1425,2025-01-14,apparel,3,647.47,US
3838,1841,2025-01-17,toys,1,379.04,US
3839,834,2025-02-02,grocery,2,7.57,US
3840,706,2025-03-18,apparel,4,413.93,GB
3841,815,2025-03-16,electronics,5,485.85,CA
3842,1573,2025-01-10,books,1,588.32,AU
3843,184,2025-02-23,books,1,425.35,DE
3844,1772,2025-03-19,electronics,2,525.92,AU
3845,447,2025-01-16,electronics,3,226.9,AU
3846,1682,2025-02-05,electronics,5,351.44,CA
3847,309,2025-03-14,electronics,2,845.29,DE
3848,998,2025-01-02,toys,1,333.36,AU
3849,1813,2025-02-17,grocery,4,417.14,US
3850,785,2025-01-30,books,4,837.22,US
3851,1169,2025-03-07,grocery,3,328.69,GB
3852,1191,2025-02-06,home,3,592.13,DE
3853,1977,2025-02-25,grocery,2,617.94,AU
3854,1578,2025-01-25,books,2,512.95,GB
3855,18,2025-02-08,books,5,342.34,DE
3856,389,2025-01-17,apparel,4,125.54,US
3857,182,2025-02-07,apparel,3,198.71,DE
3858,1363,2025-01-18,books,3,847.04,AU
3859,1425,2025-02-11,home,2,95.75,AU
3860,1742,2025-03-07,books,1,482.74,DE
3861,1944,2025-03-18,books,5,92.78,AU
3862,1906,2025-02-22,apparel,2,653.29,US
3863,1348,2025-03-18,toys,4,240.97,CA
3864,1147,2025-02-13,apparel,2,649.54,GB
3865,1940,2025-02-28,apparel,3,601.7,GB
3866,1089,2025-01-31,apparel,2,238.35,CA
3867,1945,2025-01-05,books,2,74.4,GB
3868,1738,2025-03-27,toys,4,368.06,GB
3869,1473,2025-02-04,home,4,701.62,DE
3870,1877,2025-03-30,toys,3,451.93,DE
3871,823,2025-03-17,books,3,650.95,GB
3872,1940,2025-01-26,home,2,395.73,AU
3873,968,2025-02-04,grocery,4,838.41,AU
3874,1592,2025-03-06,grocery,1,390.65,GB
3875,260,2025-01-11,apparel,3,260.56,US
3876,1097,2025-03-31,electronics,5,302.17,AU
3877,1879,2025-02-09,toys,1,734.21,CA
3878,1558,2025-02-21,toys,2,294.16,GB
3879,1180,2025-02-18,grocery,3,760.58,CA
3880,232,2025-01-31,electronics,4,783.74,GB
3881,280,2025-01-31,home,5,888.62,GB
3882,372,2025-02-19,electronics,3,52.1,GB
3883,1333,2025-03-11,toys,2,226.78,CA
3884,1928,2025-02-23,electronics,3,700.18,GB
3885,438,2025-01-08,grocery,5,374.31,DE
3886,463,2025-01-14,books,1,31.83,US
3887,1016,2025-03-09,home,2,132.16,US
3888,163,2025-02-17,books,5,404.73,AU
3889,576,2025-02-10,apparel,2,329.65,GB
3890,1514,2025-01-23,grocery,5,718.76,GB
3891,547,2025-03-29,books,4,48.5,DE
3892,398,2025-03-24,apparel,1,623.88,DE
3893,1632,2025-02-13,books,2,204.19,DE
3894,948,2025-02-27,apparel,5,389.82,GB
3895,833,2025-01-25,apparel,4,8.04,GB
3896,1866,2025-01-08,books,1,832.87,GB
3897,1670,2025-01-20,grocery,5,61.27,GB
3898,667,2025-03-25,toys,1,37.54,CA
3899,991,2025-03-29,apparel,2,63.8,CA
3900,655,2025-03-01,books,2,112.31,US
3901,1238,2025-02-08,apparel,5,624.6,US
3902,1576,2025-01-28,grocery,5,726.47,US
3903,1013,2025-01-22,electronics,2,113.84,DE
3904,1275,2025-02-14,home,2,468.69,DE
3905,361,2025-01-04,toys,2,520.16,DE
3906,1606,2025-02-01,home,2,648.62,AU
3907,722,2025-03-26,books,2,819.03,CA
3908,347,2025-01-20,books,4,208.01,AU
3909,390,2025-03-08,toys,5,160.99,GB
3910,745,2025-03-02,books,2,704.75,CA
3911,265,2025-01-30,grocery,4,82.95,GB
3912,1991,2025-01-05,grocery,4,87.01,US
3913,1129,2025-02-28,electronics,5,172.75,AU
3914,1020,2025-01-16,toys,2,747.63,CA
3915,781,2025-01-05,electronics,1,444.79,CA
3916,812,2025-01-13,home,5,203.91,AU
3917,1389,2025-03-13,books,2,636.94,DE
3918,1365,2025-03-22,grocery,3,483.04,GB
3919,1597,2025-02-21,grocery,2,295.25,GB
3920,269,2025-01-19,apparel,2,884.02,CA
3921,291,2025-01-21,books,5,20.1,US
3922,1545,2025-03-19,home,3,897.43,GB
3923,1148,2025-03-27,books,5,143.07,CA
3924,366,2025-02-15,grocery,1,342.43,AU
3925,692,2025-01-28,home,1,810.69,CA
3926,1707,2025-03-23,books,4,778.71,CA
3927,137,2025-03-24,electronics,5,54.59,DE
3928,1401,2025-03-04,home,1,745.76,US
3929,995,2025-03-27,home,2,771.8,GB
3930,1582,2025-01-16,books,5,294.93,US
3931,1820,2025-03-26,electronics,2,698.41,CA
3932,822,2025-03-26,electronics,5,707.16,DE
3933,470,2025-03-15,books,4,592.87,DE
3934,130,2025-02-10,books,3,712.71,US
3935,741,2025-02-10,home,5,70.08,CA
3936,1919,2025-03-22,books,1,334.61,DE
3937,1476,2025-02-04,electronics,1,511.76,GB
3938,676,2025-02-24,home,1,514.76,US
3939,1181,2025-02-18,toys,2,533.88,DE
3940,1121,2025-03-05,home,2,58.87,US
3941,1662,2025-01-18,electronics,3,156.0,CA
3942,1366,2025-01-02,electronics,5,780.85,DE
3943,197,2025-01-18,books,1,138.95,US
3944,1927,2025-01-26,toys,2,677.94,DE
3945,1856,2025-03-21,grocery,4,481.11,DE
3946,832,2025-01-05,toys,5,429.73,US
3947,338,2025-02-24,grocery,4,212.03,AU
3948,1578,2025-01-24,apparel,4,588.56,US
3949,943,2025-02-13,books,5,867.62,AU
3950,1274,2025-03-02,books,5,381.21,CA
3951,1722,2025-03-23,apparel,5,810.59,GB
3952,416,2025-01-15,toys,1,568.81,DE
3953,674,2025-02-09,apparel,1,858.65,AU
3954,1305,2025-02-12,apparel,2,116.59,US
3955,325,2025-01-16,toys,1,320.01,US
3956,1587,2025-02-14,grocery,4,248.69,GB
3957,1154,2025-03-23,grocery,3,434.53,US
3958,3,2025-01-18,grocery,5,420.51,GB
3959,634,2025-03-11,books,4,449.28,GB
3960,1173,2025-02-27,toys,4,831.39,US
3961,860,2025-01-26,grocery,3,386.82,US
3962,527,2025-02-12,electronics,1,368.99,GB
3963,645,2025-03-31,apparel,4,183.26,AU
3964,1514,2025-02-19,home,5,386.82,CA
3965,1972,2025-03-01,grocery,1,103.36,AU
3966,1332,2025-02-15,apparel,5,627.86,CA
3967,658,2025-01-27,electronics,3,536.23,US
3968,368,2025-02-17,home,1,149.54,CA
3969,948,2025-02-22,books,2,386.77,CA
3970,161,2025-02-10,toys,3,824.96,AU
3971,1741,2025-03-13,toys,3,552.48,GB
3972,1890,2025-02-06,grocery,4,226.96,GB
3973,1544,2025-02-03,home,2,280.11,GB
3974,1609,2025-01-10,home,5,113.56,AU
3975,1901,2025-03-19,toys,2,678.91,CA
3976,1708,2025-02-03,home,5,408.54,CA
3977,1178,2025-02-04,grocery,3,20.36,AU
3978,351,2025-01-19,apparel,1,536.01,AU
3979,861,2025-01-17,toys,4,652.56,CA
3980,1179,2025-03-27,toys,5,526.45,GB
3981,205,2025-02-01,apparel,1,870.76,AU
3982,913,2025-01-17,electronics,2,108.04,DE
3983,1560,2025-01-06,grocery,3,274.71,AU
3984,713,2025-01-25,home,4,336.63,DE
3985,1640,2025-03-16,apparel,2,38.37,US
3986,88,2025-02-08,home,5,392.38,GB
3987,782,2025-01-09,apparel,5,204.97,US
3988,1686,2025-01-04,apparel,3,100.43,US
3989,418,2025-03-01,home,4,778.56,AU
3990,1448,2025-03-18,grocery,2,301.03,GB
3991,1287,2025-03-28,grocery,1,502.05,DE
3992,1989,2025-01-11,toys,5,200.46,US
3993,535,2025-02-16,toys,3,174.28,GB
3994,813,2025-02-19,apparel,1,69.86,AU
3995,1128,2025-02-17,electronics,2,270.47,CA
3996,391,2025-02-22,apparel,2,34.96,CA
3997,400,2025-02-09,grocery,3,168.87,DE
3998,426,2025-03-25,electronics,1,274.62,DE
3999,1463,2025-03-16,grocery,5,668.59,DE
4000,1601,2025-03-11,electronics,1,499.18,GB
4001,1456,2025-01-19,toys,3,346.37,AU
4002,1965,2025-01-07,apparel,1,583.73,DE
4003,898,2025-02-06,electronics,4,240.82,US
4004,619,2025-01-27,home,1,143.86,AU
4005,1626,2025-02-16,electronics,2,149.97,AU
4006,1249,2025-02-05,grocery,4,307.8,DE
4007,1540,2025-02-13,books,2,183.07,CA
4008,1066,2025-01-20,toys,2,13.33,US
4009,276,2025-02-12,grocery,5,892.39,CA
4010,419,2025-01-02,apparel,1,201.41,GB
4011,837,2025-03-01,grocery,1,661.98,US
4012,1373,2025-02-24,grocery,3,839.86,US
4013,897,2025-02-24,apparel,4,550.65,GB
4014,1538,2025-02-10,apparel,1,160.33,GB
4015,432,2025-01-08,electronics,2,819.65,AU
4016,1139,2025-02-03,grocery,2,215.3,CA
4017,555,2025-01-17,electronics,2,488.45,DE
4018,140,2025-03-16,books,1,86.32,CA
4019,1962,2025-01-21,books,2,266.93,GB
4020,120,2025-02-26,books,4,825.07,GB
4021,1353,2025-03-11,grocery,1,749.36,DE
4022,1316,2025-03-23,books,4,292.39,GB
4023,848,2025-01-14,toys,5,842.46,CA
4024,1896,2025-02-03,electronics,4,326.98,AU
4025,466,2025-03-10,grocery,2,710.8,DE
4026,1289,2025-01-19,home,5,785.62,US
4027,369,2025-01-20,home,5,40.88,AU
4028,1602,2025-03-30,home,4,357.8,AU
4029,578,2025-02-02,toys,2,852.69,DE
4030,511,2025-03-22,apparel,4,518.19,US
4031,1627,2025-01-24,electronics,2,80.65,US
4032,245,2025-03-09,grocery,5,42.55,GB
4033,1410,2025-03-12,grocery,5,49.74,US
4034,931,2025-01-07,grocery,3,625.75,CA
4035,1226,2025-01-20,home,1,531.03,AU
4036,1265,2025-02-02,books,3,164.48,GB
4037,1506,2025-01-15,grocery,1,159.52,CA
4038,1855,2025-03-05,grocery,3,228.54,AU
4039,931,2025-01-24,apparel,1,327.83,GB
4040,307,2025-01-19,electronics,4,162.64,GB
4041,1404,2025-02-03,toys,4,765.74,CA
4042,1862,2025-01-25,books,1,624.65,CA
4043,415,2025-02-07,home,3,401.31,US
4044,625,2025-03-06,toys,4,460.16,AU
4045,1890,2025-02-12,electronics,3,420.83,CA
4046,22,2025-02-17,toys,4,690.52,GB
4047,147,2025-03-20,home,2,710.27,DE
4048,1018,2025-02-02,toys,2,360.54,CA
4049,328,2025-03-18,books,3,375.62,GB
4050,379,2025-02-27,grocery,4,290.41,CA
4051,328,2025-02-15,toys,2,20.69,US
4052,1815,2025-02-21,home,5,79.91,AU
4053,275,2025-01-04,books,3,517.56,CA
4054,310,2025-03-17,home,1,68.84,DE
4055,448,2025-01-06,apparel,5,289.37,AU
4056,824,2025-01-30,grocery,2,419.62,CA
4057,1323,2025-02-22,apparel,5,651.82,CA
4058,88,2025-02-25,grocery,1,305.02,GB
4059,1277,2025-03-07,electronics,5,308.97,CA
4060,420,2025-01-14,apparel,5,685.44,US
4061,90,2025-02-04,toys,5,767.23,CA
4062,1443,2025-01-21,electronics,1,163.21,CA
4063,194,2025-01-23,electronics,3,675.51,AU
4064,1358,2025-01-15,books,3,486.79,DE
4065,1113,2025-02-23,toys,4,892.32,GB
4066,1831,2025-01-02,electronics,5,103.2,GB
4067,537,2025-03-13,toys,1,353.56,GB
4068,1537,2025-01-18,books,1,43.1,DE
4069,364,2025-03-14,toys,4,400.8,AU
4070,984,2025-02-01,home,5,297.92,DE
4071,1307,2025-02-21,home,4,675.29,US
4072,1221,2025-02-25,books,2,199.84,CA
4073,229,2025-03-20,apparel,4,728.74,CA
4074,154,2025-01-25,apparel,1,278.54,US
4075,94,2025-02-06,apparel,5,231.37,CA
4076,1630,2025-01-15,home,4,844.2,AU
4077,1583,2025-03-31,electronics,1,426.59,AU
4078,915,2025-01-20,grocery,5,550.41,AU
4079,569,2025-03-15,books,5,91.39,CA
4080,1053,2025-03-31,apparel,1,663.13,US
4081,117,2025-01-29,grocery,4,371.78,CA
4082,1447,2025-01-01,electronics,1,316.3,CA
4083,1532,2025-01-21,toys,3,178.08,DE
4084,387,2025-01-13,electronics,3,570.46,GB
4085,1659,2025-01-23,home,2,798.22,CA
4086,1127,2025-01-01,home,5,621.75,DE
4087,1726,2025-03-20,apparel,5,691.73,US
4088,123,2025-02-27,grocery,5,629.26,CA
4089,1685,2025-02-28,grocery,2,772.72,CA
4090,1729,2025-03-13,apparel,5,550.42,DE
4091,1379,2025-01-27,apparel,4,369.71,US
4092,1036,2025-02-13,books,1,795.52,AU
4093,1870,2025-02-21,apparel,4,412.1,CA
4094,889,2025-03-12,home,1,5.72,US
4095,389,2025-01-20,books,5,713.03,CA
4096,1844,2025-01-29,books,5,141.35,AU
4097,1740,2025-03-07,books,2,317.64,CA
4098,945,2025-03-18,books,1,477.87,GB
4099,1451,2025-03-31,electronics,4,857.63,DE
4100,1010,2025-02-19,electronics,1,383.12,GB
4101,1691,2025-03-16,apparel,1,573.14,AU
4102,1071,2025-01-13,books,3,226.38,US
4103,1273,2025-01-17,grocery,5,402.9,DE
4104,240,2025-02-28,toys,1,320.34,AU
4105,859,2025-03-16,toys,2,489.2,GB
4106,717,2025-03-26,grocery,2,662.3,US
4107,1467,2025-01-20,books,4,342.29,DE
4108,1094,2025-02-19,apparel,5,783.53,AU
4109,1699,2025-01-13,apparel,3,406.14,GB
4110,1264,2025-03-06,toys,5,802.53,CA
4111,704,2025-02-11,apparel,5,249.17,DE
4112,1287,2025-03-23,electronics,4,665.66,CA
4113,1187,2025-03-19,electronics,4,244.95,DE
4114,293,2025-03-21,grocery,4,533.28,GB
4115,129,2025-02-26,toys,5,359.73,US
4116,1152,2025-01-01,toys,5,414.26,DE
4117,523,2025-03-13,home,5,766.28,GB
4118,831,2025-02-05,electronics,5,178.21,AU
4119,1643,2025-03-06,home,1,372.79,CA
4120,592,2025-02-28,toys,3,189.59,AU
4121,1099,2025-03-10,electronics,4,267.2,AU
4122,1094,2025-01-04,home,3,287.84,AU
4123,342,2025-03-26,books,5,726.54,US
4124,670,2025-01-22,electronics,1,151.79,CA
4125,1969,2025-02-28,electronics,4,363.18,AU
4126,1233,2025-01-08,electronics,5,165.32,AU
4127,1708,2025-02-02,home,5,98.41,CA
4128,2,2025-03-13,toys,5,502.2,US
4129,676,2025-03-03,home,5,498.19,AU
4130,1219,2025-03-02,home,1,500.22,DE
4131,1773,2025-01-31,electronics,2,833.27,DE
4132,1615,2025-02-17,electronics,1,5.56,US
4133,1392,2025-02-14,books,4,684.99,DE
4134,209,2025-03-17,toys,3,582.31,US
4135,1867,2025-02-15,grocery,3,91.89,GB
4136,1572,2025-03-14,apparel,4,880.97,GB
4137,885,2025-02-27,toys,1,454.86,DE
4138,1872,2025-01-03,books,1,480.07,CA
4139,849,2025-03-24,electronics,1,106.12,CA
4140,876,2025-02-17,books,1,47.6,GB
4141,1882,2025-02-07,home,3,122.71,AU
4142,1922,2025-01-06,grocery,4,250.45,GB
4143,1956,2025-02-24,toys,4,737.55,GB
4144,338,2025-02-08,electronics,4,131.87,CA
4145,240,2025-02-11,home,5,539.62,DE
4146,281,2025-02-10,grocery,2,169.88,CA
4147,256,2025-03-19,electronics,3,216.13,GB
4148,901,2025-01-04,home,4,280.03,DE
4149,622,2025-03-11,home,3,338.26,CA
4150,1231,2025-02-25,home,2,91.26,CA
4151,1095,2025-01-29,home,1,442.73,US
4152,1986,2025-01-18,home,3,657.14,CA
4153,209,2025-01-22,books,5,55.43,CA
4154,808,2025-01-17,books,2,852.11,US
4155,1904,2025-03-02,apparel,2,571.8,DE
4156,1014,2025-01-21,grocery,3,484.77,AU
4157,1499,2025-02-01,toys,3,502.33,GB
4158,1135,2025-02-11,apparel,2,528.08,GB
4159,349,2025-03-29,home,2,642.95,GB
4160,208,2025-02-21,electronics,5,298.27,GB
4161,1260,2025-01-11,grocery,1,53.98,US
4162,1084,2025-03-23,electronics,3,281.11,US
4163,530,2025-02-27,grocery,3,245.96,CA
4164,1567,2025-02-16,books,2,324.17,CA
4165,610,2025-02-26,toys,3,105.35,DE
4166,244,2025-02-15,toys,3,633.57,AU
4167,941,2025-01-26,home,3,763.42,AU
4168,417,2025-01-05,home,2,442.05,AU
4169,63,2025-01-29,apparel,1,479.21,DE
4170,171,2025-01-09,books,2,219.47,AU
4171,1881,2025-03-18,apparel,4,843.01,AU
4172,972,2025-03-06,toys,2,731.81,AU
4173,140,2025-02-15,apparel,4,491.25,CA
4174,20,2025-02-06,toys,4,169.63,US
4175,642,2025-01-24,electronics,4,623.89,DE
4176,670,2025-03-26,apparel,3,657.39,DE
4177,1664,2025-03-07,electronics,1,463.13,US
4178,730,2025-02-24,books,4,173.24,GB
4179,1781,2025-02-18,grocery,1,663.01,DE
4180,1521,2025-02-18,apparel,5,729.11,AU
4181,1910,2025-01-09,home,2,192.85,DE
4182,280,2025-03-17,toys,5,234.96,DE
4183,1289,2025-02-25,home,3,52.12,AU
4184,1178,2025-03-16,electronics,1,105.38,AU
4185,1220,2025-03-12,home,4,208.94,US
4186,1089,2025-01-30,books,3,151.52,US
4187,1107,2025-03-18,grocery,5,265.0,GB
4188,349,2025-03-25,home,4,252.85,AU
4189,1591,2025-03-08,home,5,677.21,AU
4190,1484,2025-02-28,toys,3,397.04,AU
4191,1866,2025-02-17,grocery,3,573.41,AU
4192,714,2025-03-08,apparel,5,668.99,AU
4193,106,2025-01-23,apparel,1,399.78,AU
4194,948,2025-03-10,toys,1,738.89,GB
4195,1084,2025-03-11,apparel,5,817.03,DE
4196,1841,2025-01-11,grocery,1,833.97,AU
4197,1084,2025-02-08,home,3,730.73,GB
4198,1628,2025-01-27,grocery,4,685.68,CA
4199,1072,2025-02-20,toys,1,79.28,CA
4200,1308,2025-01-04,apparel,5,454.98,DE
4201,1739,2025-03-10,electronics,1,522.41,AU
4202,1007,2025-03-10,electronics,3,851.0,GB
4203,1181,2025-01-02,electronics,5,592.73,AU
4204,1291,2025-01-22,electronics,4,423.86,US
4205,759,2025-02-10,apparel,5,775.98,DE
4206,1199,2025-01-27,apparel,3,85.03,GB
4207,1525,2025-03-06,toys,1,680.31,DE
4208,1969,2025-01-02,books,3,179.66,DE
4209,41,2025-01-16,electronics,5,220.8,AU
4210,164,2025-01-02,apparel,5,117.45,AU
4211,972,2025-02-09,apparel,3,317.85,CA
4212,1482,2025-02-24,electronics,5,57.86,AU
4213,672,2025-03-10,electronics,5,646.87,US
4214,581,2025-02-11,electronics,2,272.9,DE
4215,424,2025-02-21,electronics,3,839.73,AU
4216,1017,2025-01-27,grocery,4,130.17,DE
4217,162,2025-01-28,books,3,461.13,AU
4218,822,2025-03-14,apparel,2,321.13,AU
4219,124,2025-01-01,books,3,492.36,DE
4220,186,2025-02-16,books,3,408.06,CA
4221,177,2025-03-25,home,4,739.26,CA
4222,1198,2025-03-04,toys,2,324.57,US
4223,208,2025-02-18,home,2,356.62,AU
4224,88,2025-03-26,apparel,5,820.35,DE
4225,996,2025-01-24,grocery,1,770.45,AU
4226,1218,2025-02-23,books,4,371.81,GB
4227,1873,2025-02-01,home,2,471.5,DE
4228,1654,2025-02-02,home,1,736.21,DE
4229,157,2025-01-05,electronics,5,899.25,DE
4230,1964,2025-02-11,books,2,304.6,GB
4231,839,2025-02-03,electronics,3,867.17,US
4232,387,2025-03-27,toys,5,6.08,DE
4233,439,2025-01-02,home,2,440.5,CA
4234,865,2025-01-18,toys,1,240.64,GB
4235,1386,2025-02-04,grocery,1,478.33,AU
4236,471,2025-03-17,home,2,834.27,AU
4237,844,2025-03-15,electronics,4,448.28,GB
4238,1424,2025-03-26,toys,1,514.84,CA
4239,1036,2025-03-10,home,5,460.68,GB
4240,1785,2025-02-10,home,1,770.82,CA
4241,1703,2025-02-12,toys,4,126.52,DE
4242,253,2025-02-28,home,2,24.03,DE
4243,1651,2025-03-12,toys,1,711.0,DE
4244,1719,2025-02-04,books,1,186.76,CA
4245,1210,2025-03-06,toys,1,458.99,CA
4246,1124,2025-03-02,grocery,3,865.8,CA
4247,1500,2025-01-30,apparel,4,259.14,DE
4248,921,2025-01-02,home,1,213.12,US
4249,1240,2025-01-02,toys,1,848.15,GB
4250,396,2025-03-07,books,4,872.54,CA
4251,1117,2025-01-17,grocery,2,317.06,CA
4252,1987,2025-01-06,home,1,591.4,CA
4253,1767,2025-01-30,electronics,5,36.18,GB
4254,923,2025-03-01,apparel,1,245.33,GB
4255,136,2025-01-03,electronics,4,622.06,GB
4256,205,2025-03-14,apparel,2,247.29,CA
4257,1721,2025-03-12,books,1,58.24,DE
4258,1464,2025-03-20,home,1,859.49,CA
4259,296,2025-02-05,toys,4,30.19,AU
4260,973,2025-01-20,books,4,884.74,AU
4261,834,2025-01-27,apparel,2,339.0,DE
4262,1725,2025-02-08,apparel,2,264.19,GB
4263,1705,2025-03-30,books,2,159.28,US
4264,221,2025-03-10,toys,1,36.71,GB
4265,784,2025-03-09,grocery,1,620.34,CA
4266,103,2025-03-02,electronics,2,493.8,DE
4267,1423,2025-03-25,apparel,1,841.14,CA
4268,1596,2025-01-05,electronics,5,305.01,CA
4269,801,2025-02-23,books,2,67.71,GB
4270,403,2025-02-22,toys,5,32.89,GB
4271,953,2025-03-02,toys,3,31.86,US
4272,1014,2025-02-01,apparel,3,860.0,AU
4273,1978,2025-01-02,electronics,4,198.48,DE
4274,184,2025-01-25,electronics,4,158.63,US
4275,224,2025-01-27,toys,4,511.89,AU
4276,968,2025-01-10,books,4,448.56,CA
4277,246,2025-01-04,home,3,783.76,GB
4278,1523,2025-02-22,electronics,4,104.3,CA
4279,1121,2025-01-09,grocery,1,412.03,GB
4280,502,2025-02-22,electronics,2,743.41,GB
4281,601,2025-01-17,apparel,3,134.07,DE
4282,32,2025-01-19,home,2,197.12,AU
4283,553,2025-01-11,apparel,1,527.08,GB
4284,1520,2025-02-27,grocery,2,341.36,US
4285,427,2025-03-28,apparel,4,579.18,GB
4286,647,2025-01-13,apparel,2,425.93,US
4287,1335,2025-03-01,toys,3,649.57,US
4288,1988,2025-03-28,apparel,3,853.47,GB
4289,1197,2025-03-11,home,1,347.12,CA
4290,217,2025-01-14,toys,1,291.09,AU
4291,1191,2025-01-12,apparel,4,488.73,DE
4292,1552,2025-03-31,home,5,723.08,DE
4293,523,2025-03-03,toys,4,713.08,AU
4294,1382,2025-02-23,apparel,2,419.92,US
4295,1860,2025-01-02,toys,5,245.95,DE
4296,531,2025-01-04,toys,2,397.29,AU
4297,2000,2025-01-12,toys,1,516.83,DE
4298,598,2025-03-21,toys,2,81.74,GB
4299,90,2025-01-07,grocery,5,664.58,AU
4300,1912,2025-01-26,grocery,5,865.93,CA
4301,1708,2025-01-26,home,2,254.34,GB
4302,1045,2025-02-25,home,4,850.36,US
4303,1033,2025-01-21,electronics,2,518.8,AU
4304,841,2025-02-10,home,4,172.8,US
4305,345,2025-01-09,apparel,2,670.4,DE
4306,1406,2025-01-19,electronics,3,812.87,US
4307,1800,2025-01-27,apparel,1,59.55,US
4308,1124,2025-03-08,grocery,2,714.98,DE
4309,929,2025-01-31,toys,1,552.9,US
4310,1058,2025-03-08,toys,5,899.34,US
4311,517,2025-01-16,grocery,1,25.7,US
4312,788,2025-03-14,books,2,739.25,CA
4313,1404,2025-03-05,apparel,4,669.23,AU
4314,1379,2025-03-10,toys,4,667.3,AU
